VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,2019-01-01 00:00:58,2019-01-01 00:06:38,1,0.8,1,N,148,79,1,5.5,0.5,0.5,2.0,0.0,0.3,8.8,
1,2019-01-01 00:14:58,2019-01-01 00:24:33,1,2.7,1,N,4,87,1,11.0,0.5,0.5,1.0,0.0,0.3,13.3,
1,2019-01-01 00:31:12,2019-01-01 00:38:08,1,0.7,1,Y,148,148,1,6.0,0.5,0.5,1.8,0.0,0.3,9.1,
1,2019-01-01 00:43:21,2019-01-01 00:50:49,1,1.1,1,N,79,231,1,7.0,0.5,0.5,1.0,0.0,0.3,9.3,
1,2019-01-01 00:54:14,2019-01-01 01:02:32,1,1.5,1,N,231,158,1,7.5,0.5,0.5,1.0,0.0,0.3,9.8,
1,2019-01-01 00:16:34,2019-01-01 00:24:45,2,1.2,1,N,142,237,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,
1,2019-01-01 00:29:04,2019-01-01 00:36:33,2,1.9,1,N,237,262,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15,
1,2019-01-01 00:41:00,2019-01-01 00:59:50,1,5.8,1,N,236,244,2,20.0,0.5,0.5,0.0,0.0,0.3,21.3,
2,2019-01-01 00:20:53,2019-01-01 00:40:21,2,5.7,1,N,164,255,2,19.5,0.5,0.5,0.0,5.76,0.3,26.56,
2,2019-01-01 00:06:30,2019-01-01 00:08:31,1,0.46,1,N,239,239,1,4.0,0.5,0.5,1.59,0.0,0.3,6.89,
2,2019-01-01 00:09:35,2019-01-01 00:17:05,1,1.72,1,N,239,236,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,
2,2019-01-01 00:18:42,2019-01-01 00:24:38,1,1.6,1,N,236,239,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,
2,2019-01-01 00:30:01,2019-01-01 00:33:50,1,0.69,1,N,143,239,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,
2,2019-01-01 00:36:35,2019-01-01 00:44:19,1,1.4,1,N,239,151,1,8.0,0.5,0.5,2.32,0.0,0.3,11.62,
2,2019-01-01 00:40:14,2019-01-01 00:46:07,1,1.18,1,N,238,143,1,6.5,0.5,0.5,1.95,0.0,0.3,9.75,
2,2019-01-01 00:51:42,2019-01-01 01:04:48,1,3.35,1,N,143,41,1,12.0,0.5,0.5,2.66,0.0,0.3,17.91,
2,2019-01-01 00:41:15,2019-01-01 01:06:41,6,4.82,1,N,97,35,2,19.5,0.5,0.5,0.0,0.0,0.3,20.8,
2,2019-01-01 00:10:12,2019-01-01 00:35:46,1,2.85,1,N,231,170,1,16.0,0.5,0.5,3.46,0.0,0.3,20.76,
2,2019-01-01 00:36:48,2019-01-01 01:03:11,1,19.16,2,N,132,236,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,
1,2019-01-01 00:08:05,2019-01-01 00:45:18,1,3.0,1,N,237,90,1,22.5,0.5,0.5,4.75,0.0,0.3,28.55,
1,2019-01-01 00:56:31,2019-01-01 01:14:57,2,3.8,1,N,107,263,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8,
2,2019-01-01 00:55:06,2019-01-01 01:18:42,1,10.15,1,N,164,257,1,29.5,0.5,0.5,7.31,5.76,0.3,43.87,
2,2019-01-01 00:39:17,2019-01-01 00:50:17,2,1.05,1,N,234,68,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,
2,2019-01-01 00:51:38,2019-01-01 01:16:02,2,4.04,1,N,68,236,1,18.0,0.5,0.5,3.86,0.0,0.3,23.16,
1,2019-01-01 00:19:37,2019-01-01 00:36:51,2,2.1,1,N,144,170,1,12.0,0.5,0.5,2.65,0.0,0.3,15.95,
1,2019-01-01 00:36:49,2019-01-01 00:51:27,1,3.0,1,N,125,246,1,12.5,0.5,0.5,4.1,0.0,0.3,17.9,
1,2019-01-01 00:57:48,2019-01-01 01:08:17,1,1.2,1,N,246,234,3,8.0,0.5,0.5,0.0,0.0,0.3,9.3,
2,2019-01-01 00:50:38,2019-01-01 01:21:07,1,3.11,1,N,43,246,1,19.0,0.5,0.5,4.06,0.0,0.3,24.36,
1,2019-01-01 00:04:54,2019-01-01 00:06:37,2,0.5,1,N,263,141,1,3.5,0.5,0.5,0.96,0.0,0.3,5.76,
1,2019-01-01 00:12:29,2019-01-01 00:14:25,2,0.5,1,N,236,236,1,4.0,0.5,0.5,1.55,0.0,0.3,6.85,
1,2019-01-01 00:16:52,2019-01-01 00:20:05,2,0.5,1,N,236,75,1,4.0,0.5,0.5,1.55,0.0,0.3,6.85,
1,2019-01-01 00:21:05,2019-01-01 00:28:23,2,1.5,1,N,75,151,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,
1,2019-01-01 00:31:32,2019-01-01 00:51:39,1,3.8,1,N,238,162,2,16.0,0.5,0.5,0.0,0.0,0.3,17.3,
1,2019-01-01 00:58:16,2019-01-01 01:18:30,3,2.3,1,N,164,79,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8,
2,2019-01-01 00:15:18,2019-01-01 00:21:03,1,1.14,1,N,239,48,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8,
2,2019-01-01 00:28:41,2019-01-01 00:47:26,2,3.33,1,N,239,170,1,14.5,0.5,0.5,3.95,0.0,0.3,19.75,
2,2019-01-01 00:57:22,2019-01-01 01:01:23,1,0.87,1,N,161,237,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,
2,2019-01-01 00:08:22,2019-01-01 00:41:06,5,4.0,1,N,148,234,1,22.5,0.5,0.5,3.57,0.0,0.3,27.37,
2,2019-01-01 00:52:47,2019-01-01 01:07:00,5,1.74,1,N,79,186,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,
1,2019-01-01 00:35:21,2019-01-01 01:00:39,1,3.6,1,N,236,234,1,18.0,0.5,0.5,4.8,0.0,0.3,24.1,
1,2019-01-01 00:00:50,2019-01-01 00:31:48,0,18.0,2,N,132,140,1,52.0,0.0,0.5,7.0,0.0,0.3,59.8,
1,2019-01-01 00:38:32,2019-01-01 01:09:51,0,8.9,1,N,229,37,1,29.5,0.5,0.5,7.7,0.0,0.3,38.5,
1,2019-01-01 00:28:56,2019-01-01 00:37:48,1,1.8,1,N,142,238,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75,
1,2019-01-01 00:40:14,2019-01-01 00:46:06,2,1.3,1,N,238,237,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,
1,2019-01-01 00:47:47,2019-01-01 00:56:40,1,2.1,1,N,237,170,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75,
1,2019-01-01 00:59:57,2019-01-01 01:07:06,4,0.9,1,N,170,164,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35,
2,2019-01-01 00:14:15,2019-01-01 00:37:21,1,2.58,1,N,141,186,2,15.0,0.5,0.5,0.0,0.0,0.3,16.3,
2,2019-01-01 00:38:00,2019-01-01 00:43:44,1,0.81,1,N,186,164,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,
2,2019-01-01 00:44:09,2019-01-01 01:00:57,1,1.47,1,N,234,137,1,11.5,0.5,0.5,0.0,0.0,0.3,12.8,
1,2019-01-01 00:33:44,2019-01-01 00:50:27,1,1.4,1,N,113,246,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,
1,2019-01-01 00:52:14,2019-01-01 00:55:20,1,0.7,1,N,246,68,1,4.5,0.5,0.5,1.15,0.0,0.3,6.95,
1,2019-01-01 00:56:08,2019-01-01 01:07:16,1,0.9,1,N,68,48,1,8.5,0.5,0.5,2.0,0.0,0.3,11.8,
2,2019-01-01 00:31:56,2019-01-01 00:57:45,1,11.98,1,N,132,82,2,34.5,0.5,0.5,0.0,0.0,0.3,35.8,
2,2019-01-01 00:43:55,2019-01-01 00:51:20,1,1.1,1,N,145,146,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,
2,2019-01-01 00:10:51,2019-01-01 00:16:50,1,0.66,1,N,48,50,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,
2,2019-01-01 00:35:59,2019-01-01 00:43:37,1,0.94,1,N,68,234,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,
2,2019-01-01 00:50:25,2019-01-01 01:16:06,1,4.3,1,N,113,263,1,18.0,0.5,0.5,3.0,0.0,0.3,22.3,
1,2019-01-01 00:26:16,2019-01-01 00:44:25,1,4.4,1,N,163,74,1,15.5,0.5,0.5,1.0,0.0,0.3,17.8,
1,2019-01-01 00:48:48,2019-01-01 01:05:50,1,5.0,1,N,74,50,1,17.5,0.5,0.5,4.7,0.0,0.3,23.5,
1,2019-01-01 00:32:36,2019-01-01 00:37:43,1,0.7,1,Y,239,142,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,
1,2019-01-01 00:14:01,2019-01-01 00:18:45,1,1.8,1,N,162,263,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95,
1,2019-01-01 00:20:27,2019-01-01 00:21:59,2,0.5,1,N,263,141,1,3.5,0.5,0.5,0.95,0.0,0.3,5.75,
1,2019-01-01 00:44:17,2019-01-01 01:15:16,2,5.9,1,N,107,181,1,24.0,0.5,0.5,5.05,0.0,0.3,30.35,
1,2019-01-01 00:11:11,2019-01-01 00:17:53,1,2.0,1,N,236,233,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15,
1,2019-01-01 00:22:09,2019-01-01 00:29:30,1,1.4,1,N,229,237,1,7.5,0.5,0.5,1.2,0.0,0.3,10.0,
1,2019-01-01 00:34:12,2019-01-01 00:46:11,1,2.4,1,N,262,142,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75,
1,2019-01-01 00:51:03,2019-01-01 01:11:37,1,3.8,1,N,239,234,1,16.0,0.5,0.5,3.7,0.0,0.3,21.0,
1,2019-01-01 00:57:47,2019-01-01 01:12:37,1,2.4,1,N,162,107,1,11.5,0.5,0.5,2.55,0.0,0.3,15.35,
1,2019-01-01 00:12:40,2019-01-01 00:21:48,1,1.0,1,N,137,186,1,7.0,0.5,0.5,0.0,0.0,0.3,8.3,
1,2019-01-01 00:44:44,2019-01-01 00:59:49,1,1.8,1,N,162,186,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,
2,2019-01-01 00:16:49,2019-01-01 00:43:20,1,3.48,1,N,163,79,1,17.0,0.5,0.5,1.0,0.0,0.3,19.3,
2,2019-01-01 00:47:57,2019-01-01 00:59:40,1,1.5,1,N,79,125,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36,
2,2019-01-01 00:27:06,2019-01-01 00:51:51,1,9.33,1,N,68,138,2,28.5,0.5,0.5,0.0,5.76,0.3,35.56,
1,2019-01-01 00:13:30,2019-01-01 00:23:08,2,2.0,1,N,211,261,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,
1,2019-01-01 00:37:32,2019-01-01 01:06:59,1,4.5,1,N,144,161,1,22.0,0.5,0.5,4.65,0.0,0.3,27.95,
1,2019-01-01 00:08:36,2019-01-01 00:13:09,1,0.8,1,N,141,141,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55,
1,2019-01-01 00:32:42,2019-01-01 00:58:33,2,3.3,1,N,141,170,2,17.5,0.5,0.5,0.0,0.0,0.3,18.8,
1,2019-01-01 00:06:53,2019-01-01 00:09:46,1,0.7,1,N,142,142,1,4.5,0.5,0.5,1.4,0.0,0.3,7.2,
1,2019-01-01 00:31:40,2019-01-01 00:36:27,1,0.4,1,N,43,161,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,
1,2019-01-01 00:38:41,2019-01-01 00:47:22,1,1.8,1,N,161,263,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75,
1,2019-01-01 00:48:31,2019-01-01 00:55:42,1,1.6,1,N,263,229,1,7.0,0.5,0.5,4.0,0.0,0.3,12.3,
1,2019-01-01 00:58:48,2019-01-01 01:11:33,1,2.4,1,N,237,236,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15,
1,2019-01-01 00:23:26,2019-01-01 00:26:41,1,0.9,1,N,141,229,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,
1,2019-01-01 00:45:12,2019-01-01 00:47:47,1,0.4,1,N,137,107,1,4.0,0.5,0.5,1.05,0.0,0.3,6.35,
1,2019-01-01 00:51:16,2019-01-01 00:52:48,3,0.3,1,N,107,79,1,3.5,0.5,0.5,0.96,0.0,0.3,5.76,
1,2019-01-01 00:56:39,2019-01-01 01:13:47,1,1.8,1,N,79,164,1,12.0,0.5,0.5,2.65,0.0,0.3,15.95,
2,2019-01-01 00:50:42,2019-01-01 01:09:45,1,11.02,1,N,132,92,1,31.0,0.5,0.5,6.46,0.0,0.3,38.76,
2,2019-01-01 00:18:36,2019-01-01 00:22:10,1,0.67,1,N,170,162,1,4.5,0.5,0.5,1.45,0.0,0.3,7.25,
2,2019-01-01 00:23:31,2019-01-01 00:33:45,2,0.85,1,N,162,161,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,
2,2019-01-01 00:35:06,2019-01-01 00:56:01,1,1.01,1,N,161,164,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,
2,2019-01-01 00:58:44,2019-01-01 01:05:06,1,0.64,1,N,164,170,1,5.5,0.5,0.5,1.02,0.0,0.3,7.82,
2,2019-01-01 00:28:15,2019-01-01 00:52:51,1,15.31,1,N,132,226,2,41.5,0.5,0.5,0.0,0.0,0.3,42.8,
2,2019-01-01 00:53:45,2019-01-01 01:10:48,1,4.44,1,N,226,142,1,16.0,0.5,0.5,5.19,0.0,0.3,22.49,
1,2019-01-01 00:09:20,2019-01-01 00:27:18,2,2.1,1,N,48,229,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3,
1,2019-01-01 00:32:07,2019-01-01 00:39:28,2,2.1,1,N,229,262,1,8.5,0.5,0.5,4.0,0.0,0.3,13.8,
1,2019-01-01 00:40:58,2019-01-01 01:02:32,2,4.5,1,N,262,145,2,16.0,0.5,0.5,0.0,0.0,0.3,17.3,
2,2019-01-01 00:35:09,2019-01-01 00:44:14,2,1.03,1,N,249,125,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,
2,2019-01-01 00:25:13,2019-01-01 01:03:38,1,3.42,1,N,142,90,1,23.0,0.5,0.5,4.86,0.0,0.3,29.16,
2,2019-01-01 00:08:47,2019-01-01 00:19:46,1,3.25,1,N,24,140,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36,
2,2019-01-01 00:23:29,2019-01-01 00:43:20,1,3.33,1,N,263,48,1,15.0,0.5,0.5,3.26,0.0,0.3,19.56,
2,2019-01-01 00:49:14,2019-01-01 01:06:32,1,3.82,1,N,50,24,1,15.0,0.5,0.5,3.26,0.0,0.3,19.56,
2,2019-01-01 00:29:46,2019-01-01 00:44:06,2,3.34,1,N,234,263,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3,
2,2019-01-01 00:50:25,2019-01-01 00:58:33,1,1.6,1,N,237,233,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,
1,2019-01-01 00:03:06,2019-01-01 00:11:51,1,1.0,1,N,249,114,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,
1,2019-01-01 00:12:34,2019-01-01 00:45:47,1,1.3,1,N,114,90,2,19.0,0.5,0.5,0.0,0.0,0.3,20.3,
1,2019-01-01 00:58:21,2019-01-01 01:16:37,1,2.2,1,N,186,229,1,13.0,0.5,0.5,4.25,0.0,0.3,18.55,
1,2019-01-01 00:24:18,2019-01-01 00:39:54,1,2.1,1,N,79,233,1,11.0,0.5,0.5,3.65,0.0,0.3,15.95,
1,2019-01-01 00:45:58,2019-01-01 00:51:17,2,0.9,1,N,233,137,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,
1,2019-01-01 00:52:41,2019-01-01 01:16:24,1,9.1,1,N,137,243,2,27.5,0.5,0.5,0.0,0.0,0.3,28.8,
1,2019-01-01 00:13:51,2019-01-01 00:39:27,2,9.8,1,N,158,14,1,29.5,0.5,0.5,6.25,0.56,0.3,37.61,
1,2019-01-01 00:45:19,2019-01-01 00:55:53,0,1.0,1,N,107,170,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,
2,2019-01-01 00:24:24,2019-01-01 00:29:00,2,1.13,1,N,43,75,1,5.5,0.5,0.5,13.2,0.0,0.3,20.0,
